siteid,sitename,siteengname,damname,county,township,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengname,itemengabbreviation,itemvalue,itemunit
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,114.5,%
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,氨氮,NH3-N,NH3-N,0.02,mg/L
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,總有機碳,"Total Organic Carbon",TOC,1.70,mg/L
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,化學需氧量,"Chemical Oxygen Demand",COD,5.3,mg/L
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,溶氧(電極法),"Dissolved Oxygen",DO,8.4,mg/L
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,懸浮固體,"Suspended Solid",SS,1.5,mg/L
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,氣溫,Temperature,TMP,32.0,℃
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,採樣深度,"Sampling Depth",SDP,0.5,m
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,導電度,Conductivity,EC,276,μmho/cm25℃
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,濁度,Turbidity,TB,1.8,NTU
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,酸鹼值,pH,pH,8.58,
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,透明度,Transparency,SD,1.8,m
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,水溫,"Water Temperature",WT,31.0,℃
2171,烏山頭水庫三,"Wu-Shan-Tou Reservoir III",烏山頭水庫,臺南市,六甲區,120.3816900,23.2071180,186711.91,2567352.80,20190617,表水,0.5m,卡爾森指數,"Carlson Trophic State Index",CTSI,41.75,
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,葉綠素a,Chlorophyl-A,Chl-A,2.1,μg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,總磷,Total-Phosphate,TP,0.017,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,70.3,%
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,氨氮,NH3-N,NH3-N,0.02,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,總有機碳,"Total Organic Carbon",TOC,1.95,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,化學需氧量,"Chemical Oxygen Demand",COD,5.8,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,溶氧(電極法),"Dissolved Oxygen",DO,5.6,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,懸浮固體,"Suspended Solid",SS,17.2,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,氣溫,Temperature,TMP,32.3,℃
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,採樣深度,"Sampling Depth",SDP,14.4,m
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,導電度,Conductivity,EC,339,μmho/cm25℃
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,濁度,Turbidity,TB,18,NTU
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,酸鹼值,pH,pH,7.85,
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,透明度,Transparency,SD,-,m
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,底水,14.4m,水溫,"Water Temperature",WT,26.9,℃
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,葉綠素a,Chlorophyl-A,Chl-A,2.9,μg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,總磷,Total-Phosphate,TP,0.008,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,73.3,%
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,氨氮,NH3-N,NH3-N,0.02,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,總有機碳,"Total Organic Carbon",TOC,1.42,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,化學需氧量,"Chemical Oxygen Demand",COD,4.3,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,溶氧(電極法),"Dissolved Oxygen",DO,5.8,mg/L
2170,烏山頭水庫二,"Wu-Shan-Tou Reservoir II",烏山頭水庫,臺南市,官田區,120.3718840,23.2027020,185706.06,2566868.07,20190617,中水,7.7m,懸浮固體,"Suspended Solid",SS,3.8,mg/L
