siteid,sitename,siteengname,damname,county,township,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengname,itemengabbreviation,itemvalue,itemunit
2179,南化水庫二,"Nan-Hua Reservoir II",南化水庫,臺南市,南化區,120.5546260,23.1068030,204379.38,2556179.42,"2020-04-09 10:33:00",表水,,採樣深度,"Sampling Depth",SDP,-,m
2179,南化水庫二,"Nan-Hua Reservoir II",南化水庫,臺南市,南化區,120.5546260,23.1068030,204379.38,2556179.42,"2020-04-09 10:33:00",表水,,導電度,Conductivity,EC,-,μmho/cm25℃
2179,南化水庫二,"Nan-Hua Reservoir II",南化水庫,臺南市,南化區,120.5546260,23.1068030,204379.38,2556179.42,"2020-04-09 10:33:00",表水,,濁度,Turbidity,TB,-,NTU
2179,南化水庫二,"Nan-Hua Reservoir II",南化水庫,臺南市,南化區,120.5546260,23.1068030,204379.38,2556179.42,"2020-04-09 10:33:00",表水,,酸鹼值,pH,pH,-,
2179,南化水庫二,"Nan-Hua Reservoir II",南化水庫,臺南市,南化區,120.5546260,23.1068030,204379.38,2556179.42,"2020-04-09 10:33:00",表水,,透明度,Transparency,SD,-,m
2179,南化水庫二,"Nan-Hua Reservoir II",南化水庫,臺南市,南化區,120.5546260,23.1068030,204379.38,2556179.42,"2020-04-09 10:33:00",表水,,水溫,"Water Temperature",WT,-,℃
2179,南化水庫二,"Nan-Hua Reservoir II",南化水庫,臺南市,南化區,120.5546260,23.1068030,204379.38,2556179.42,"2020-04-09 10:33:00",表水,,卡爾森指數,"Carlson Trophic State Index",CTSI,-,
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,葉綠素a,Chlorophyl-A,Chl-A,1.7,μg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,總磷,Total-Phosphate,TP,0.013,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,42.8,%
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,氨氮,NH3-N,NH3-N,0.03,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,總有機碳,"Total Organic Carbon",TOC,1.03,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,化學需氧量,"Chemical Oxygen Demand",COD,<4.0,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,溶氧(電極法),"Dissolved Oxygen",DO,3.6,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,懸浮固體,"Suspended Solid",SS,8.7,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,氣溫,Temperature,TMP,28.2,℃
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,採樣深度,"Sampling Depth",SDP,11.5,m
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,導電度,Conductivity,EC,364,μmho/cm25℃
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,濁度,Turbidity,TB,8.5,NTU
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,酸鹼值,pH,pH,7.82,
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,透明度,Transparency,SD,-,m
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:59:00",底水,11.5m,水溫,"Water Temperature",WT,22.8,℃
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,2.7,μg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,總磷,Total-Phosphate,TP,0.013,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,104.2,%
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,氨氮,NH3-N,NH3-N,0.07,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,總有機碳,"Total Organic Carbon",TOC,1.15,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,化學需氧量,"Chemical Oxygen Demand",COD,<4.0,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,溶氧(電極法),"Dissolved Oxygen",DO,8.3,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,懸浮固體,"Suspended Solid",SS,10.8,mg/L
2178,南化水庫一,"Nan-Hua Reservoir I",南化水庫,臺南市,南化區,120.5413470,23.0874430,203012.43,2554039.77,"2020-04-09 10:50:00",表水,0.5m,氣溫,Temperature,TMP,28.2,℃
