siteid,sitename,siteengname,damname,county,township,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,溶氧(電極法),"Dissolved Oxygen",DO,7.9,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,懸浮固體,"Suspended Solid",SS,7.1,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,氣溫,Temperature,TMP,21.3,℃,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,採樣深度,"Sampling Depth",SampleDepth,7.4,m,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,導電度,Conductivity,EC,385,μmho/cm25℃,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,濁度,Turbidity,TB,1.9,NTU,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,酸鹼值,pH,pH,8.40," ",
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",底水,7.4,水溫,"Water Temperature",WT,23.1,℃,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,葉綠素a,Chlorophyl-A,Chl_a,4.0,μg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,總磷,Total-Phosphate,TP,0.011,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,91.4,%,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,氨氮,NH3-N,NH3_N,0.05,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,總有機碳,"Total Organic Carbon",TOC,1.50,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,化學需氧量,"Chemical Oxygen Demand",COD,5.1,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,溶氧(電極法),"Dissolved Oxygen",DO,7.8,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,懸浮固體,"Suspended Solid",SS,3.3,mg/L,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,氣溫,Temperature,TMP,21.3,℃,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,採樣深度,"Sampling Depth",SampleDepth,0.5,m,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,導電度,Conductivity,EC,424,μmho/cm25℃,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,濁度,Turbidity,TB,1.9,NTU,
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,酸鹼值,pH,pH,8.39," ",
2159,仁義潭水庫一,"Jen-Yi-Tan Reservoir I",仁義潭水庫,嘉義縣,,120.5125833,23.4625556,200205.26,2595589.10,"2021-12-06 09:58:00",表水,0.5,透明度,Transparency,SD,2.0,m,
