siteid,sitename,siteengname,damname,county,township,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengname,itemengabbreviation,itemvalue,itemunit
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,總有機碳,"Total Organic Carbon",TOC,0.68,mg/L
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,化學需氧量,"Chemical Oxygen Demand",COD,<4.0,mg/L
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,溶氧(電極法),"Dissolved Oxygen",DO,7.2,mg/L
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,懸浮固體,"Suspended Solid",SS,7.5,mg/L
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,氣溫,Temperature,TMP,16.7,℃
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,採樣深度,"Sampling Depth",SDP,0.5,m
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,導電度,Conductivity,EC,294,μmho/cm25℃
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,濁度,Turbidity,TB,8.3,NTU
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,酸鹼值,pH,pH,7.72,
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,透明度,Transparency,SD,2.0,m
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,水溫,"Water Temperature",WT,15.9,℃
2143,德基水庫一,"Te-Chi Reservoir I",德基水庫,臺中市,和平區,121.1685510,24.2546930,267114.75,2683240.48,20200318,表水,0.5m,卡爾森指數,"Carlson Trophic State Index",CTSI,44.96,
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,葉綠素a,Chlorophyl-A,Chl-A,2.7,μg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,總磷,Total-Phosphate,TP,0.013,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,68.6,%
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,氨氮,NH3-N,NH3-N,0.01,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,總有機碳,"Total Organic Carbon",TOC,0.71,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,化學需氧量,"Chemical Oxygen Demand",COD,5.3,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,溶氧(電極法),"Dissolved Oxygen",DO,6.1,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,懸浮固體,"Suspended Solid",SS,4.0,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,氣溫,Temperature,TMP,26.8,℃
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,採樣深度,"Sampling Depth",SDP,50.2,m
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,導電度,Conductivity,EC,359,μmho/cm25℃
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,濁度,Turbidity,TB,3.6,NTU
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,酸鹼值,pH,pH,8.14,
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,透明度,Transparency,SD,-,m
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,底水,50.2m,水溫,"Water Temperature",WT,19.6,℃
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,6.0,μg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,總磷,Total-Phosphate,TP,0.015,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,114.3,%
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,氨氮,NH3-N,NH3-N,0.03,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,總有機碳,"Total Organic Carbon",TOC,0.98,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,化學需氧量,"Chemical Oxygen Demand",COD,4.8,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,溶氧(電極法),"Dissolved Oxygen",DO,9.7,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,懸浮固體,"Suspended Solid",SS,2.5,mg/L
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,氣溫,Temperature,TMP,26.8,℃
2149,鯉魚潭水庫三,"Li-Yu-Tan Reservoir III",鯉魚潭水庫,苗栗縣,大湖鄉,120.7847930,24.3415630,228162.65,2692868.02,20200306,表水,0.5m,採樣深度,"Sampling Depth",SDP,0.5,m
