siteid,sitename,siteengname,damname,county,township,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengname,itemengabbreviation,itemvalue,itemunit
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,總有機碳,"Total Organic Carbon",TOC,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,化學需氧量,"Chemical Oxygen Demand",COD,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,溶氧(電極法),"Dissolved Oxygen",DO,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,懸浮固體,"Suspended Solid",SS,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,氣溫,Temperature,TMP,-,℃
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,採樣深度,"Sampling Depth",SDP,-,m
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,導電度,Conductivity,EC,-,μmho/cm25℃
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,濁度,Turbidity,TB,-,NTU
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,酸鹼值,pH,pH,-,
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,透明度,Transparency,SD,-,m
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",底水,,水溫,"Water Temperature",WT,-,℃
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,葉綠素a,Chlorophyl-A,Chl-A,-,μg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,總磷,Total-Phosphate,TP,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,-,%
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,氨氮,NH3-N,NH3-N,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,總有機碳,"Total Organic Carbon",TOC,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,化學需氧量,"Chemical Oxygen Demand",COD,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,溶氧(電極法),"Dissolved Oxygen",DO,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,懸浮固體,"Suspended Solid",SS,-,mg/L
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,氣溫,Temperature,TMP,-,℃
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,採樣深度,"Sampling Depth",SDP,-,m
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,導電度,Conductivity,EC,-,μmho/cm25℃
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,濁度,Turbidity,TB,-,NTU
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,酸鹼值,pH,pH,-,
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,透明度,Transparency,SD,-,m
2146,德基水庫四,"Te-Chi Reservoir IV",德基水庫,臺中市,和平區,121.2187260,24.2662890,272207.55,2684531.82,"2020-03-18 08:30:00",中水,,水溫,"Water Temperature",WT,-,℃
