siteid,sitename,siteengname,damname,county,township,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",底水,13.7,濁度,Turbidity,TB,0.85,NTU,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",底水,13.7,酸鹼值,pH,pH,7.90," ",
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",底水,13.7,水溫,"Water Temperature",WT,23.3,℃,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,葉綠素a,Chlorophyl-A,Chl_a,4.4,μg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,總磷,Total-Phosphate,TP,0.014,mg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,106.8,%,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,總氮,"Total Nitrogen",TN,<0.20,mg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,氨氮,NH3-N,NH3_N,0.11,mg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,總有機碳,"Total Organic Carbon",TOC,1.52,mg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,化學需氧量,"Chemical Oxygen Demand",COD,6.1,mg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,溶氧(電極法),"Dissolved Oxygen",DO,8.3,mg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,懸浮固體,"Suspended Solid",SS,5.6,mg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,氣溫,Temperature,TMP,33.0,℃,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,採樣深度,"Sampling Depth",SampleDepth,7.4,m,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,導電度,Conductivity,EC,379,μmho/cm25℃,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,濁度,Turbidity,TB,2.4,NTU,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,酸鹼值,pH,pH,8.23," ",
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",中水,7.4,水溫,"Water Temperature",WT,26.6,℃,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",表水,0.5,葉綠素a,Chlorophyl-A,Chl_a,0.8,μg/L,
2210,湖山水庫一,,湖山水庫,雲林縣,,120.6255556,23.6840833,211810.82,2620087.10,"2021-05-19 10:02:00",表水,0.5,總磷,Total-Phosphate,TP,0.018,mg/L,
