siteid,sitename,siteengname,damname,county,township,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,samplelayer,sampledepth,itemname,itemengname,itemengabbreviation,itemvalue,itemunit
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,氣溫,Temperature,TMP,19.6,℃
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,採樣深度,"Sampling Depth",SDP,0.5,m
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,導電度,Conductivity,EC,486,μmho/cm25℃
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,濁度,Turbidity,TB,1.8,NTU
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,酸鹼值,pH,pH,8.31,
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,透明度,Transparency,SD,1.8,m
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,水溫,"Water Temperature",WT,18.6,℃
2141,霧社水庫二,"Wu-She Reservoir II",霧社水庫,南投縣,仁愛鄉,121.1361450,23.9927720,263852.40,2654229.36,20200108,表水,0.5m,卡爾森指數,"Carlson Trophic State Index",CTSI,47.22,
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,化學需氧量,"Chemical Oxygen Demand",COD,5.0,mg/L
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,溶氧(電極法),"Dissolved Oxygen",DO,10.1,mg/L
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,懸浮固體,"Suspended Solid",SS,2.3,mg/L
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,氣溫,Temperature,TMP,31.3,℃
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,採樣深度,"Sampling Depth",SDP,0.5,m
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,導電度,Conductivity,EC,210,μmho/cm25℃
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,濁度,Turbidity,TB,2.5,NTU
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,酸鹼值,pH,pH,9.02,
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,透明度,Transparency,SD,2.4,m
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,水溫,"Water Temperature",WT,31.2,℃
2154,永和山水庫二,"Yung-Ho-Shan Reservoir II",永和山水庫,苗栗縣,三灣鄉,120.9324960,24.6547620,243167.24,2727540.96,20190909,表水,0.5m,卡爾森指數,"Carlson Trophic State Index",CTSI,43.84,
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,葉綠素a,Chlorophyl-A,Chl-A,4.0,μg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,總磷,Total-Phosphate,TP,0.011,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,36.8,%
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,氨氮,NH3-N,NH3-N,0.03,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,總有機碳,"Total Organic Carbon",TOC,1.05,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,化學需氧量,"Chemical Oxygen Demand",COD,<4.0,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,溶氧(電極法),"Dissolved Oxygen",DO,2.8,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,懸浮固體,"Suspended Solid",SS,1.1,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,氣溫,Temperature,TMP,31.0,℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,採樣深度,"Sampling Depth",SDP,24.8,m
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,導電度,Conductivity,EC,219,μmho/cm25℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,濁度,Turbidity,TB,1.2,NTU
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,酸鹼值,pH,pH,7.83,
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,透明度,Transparency,SD,-,m
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,底水,24.8m,水溫,"Water Temperature",WT,29.0,℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,葉綠素a,Chlorophyl-A,Chl-A,4.1,μg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,總磷,Total-Phosphate,TP,0.018,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,107.8,%
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,氨氮,NH3-N,NH3-N,0.03,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,總有機碳,"Total Organic Carbon",TOC,1.25,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,化學需氧量,"Chemical Oxygen Demand",COD,<4.0,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,溶氧(電極法),"Dissolved Oxygen",DO,8.0,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,懸浮固體,"Suspended Solid",SS,2.5,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,氣溫,Temperature,TMP,31.0,℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,採樣深度,"Sampling Depth",SDP,12.9,m
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,導電度,Conductivity,EC,216,μmho/cm25℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,濁度,Turbidity,TB,2.3,NTU
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,酸鹼值,pH,pH,8.72,
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,透明度,Transparency,SD,-,m
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,中水,12.9m,水溫,"Water Temperature",WT,30.0,℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,4.2,μg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,總磷,Total-Phosphate,TP,0.013,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,133.9,%
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,氨氮,NH3-N,NH3-N,0.02,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,總有機碳,"Total Organic Carbon",TOC,1.48,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,化學需氧量,"Chemical Oxygen Demand",COD,4.0,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,溶氧(電極法),"Dissolved Oxygen",DO,9.9,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,懸浮固體,"Suspended Solid",SS,2.3,mg/L
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,氣溫,Temperature,TMP,31.0,℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,採樣深度,"Sampling Depth",SDP,0.5,m
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,導電度,Conductivity,EC,214,μmho/cm25℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,濁度,Turbidity,TB,2.0,NTU
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,酸鹼值,pH,pH,9.00,
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,透明度,Transparency,SD,3.0,m
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,水溫,"Water Temperature",WT,30.7,℃
2153,永和山水庫一,"Yung-Ho-Shan Reservoir I",永和山水庫,苗栗縣,三灣鄉,120.9235040,24.6599080,242257.38,2728111.39,20190909,表水,0.5m,卡爾森指數,"Carlson Trophic State Index",CTSI,43.33,
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,葉綠素a,Chlorophyl-A,Chl-A,0.3,μg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,總磷,Total-Phosphate,TP,0.037,mg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,7.5,%
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,氨氮,NH3-N,NH3-N,0.06,mg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,總有機碳,"Total Organic Carbon",TOC,1.08,mg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,化學需氧量,"Chemical Oxygen Demand",COD,5.0,mg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,溶氧(電極法),"Dissolved Oxygen",DO,0.6,mg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,懸浮固體,"Suspended Solid",SS,1.0,mg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,氣溫,Temperature,TMP,35.0,℃
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,採樣深度,"Sampling Depth",SDP,19.2,m
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,導電度,Conductivity,EC,249,μmho/cm25℃
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,濁度,Turbidity,TB,2.0,NTU
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,酸鹼值,pH,pH,7.72,
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,透明度,Transparency,SD,-,m
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,底水,19.2m,水溫,"Water Temperature",WT,27.1,℃
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,中水,10.1m,葉綠素a,Chlorophyl-A,Chl-A,1.3,μg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,中水,10.1m,總磷,Total-Phosphate,TP,0.020,mg/L
2104,寶山水庫四,"Pao-Shan Reservoir IV",寶山水庫,新竹縣,寶山鄉,121.0424370,24.7483520,254292.28,2737905.73,20190909,中水,10.1m,溶氧飽和度,"Dissolved Oxygen Saturation",DOS,78.0,%
